"Province.State","Country.Region","Date","Fatalities"
"Nebraska","US",2020-03-16,0
"Nevada","US",2020-03-16,1
"New Hampshire","US",2020-03-16,0
"New Jersey","US",2020-03-16,2
"New Mexico","US",2020-03-16,0
"New York","US",2020-03-16,10
"North Carolina","US",2020-03-16,0
"North Dakota","US",2020-03-16,0
"Ohio","US",2020-03-16,0
"Oklahoma","US",2020-03-16,0
"Oregon","US",2020-03-16,1
"Pennsylvania","US",2020-03-16,0
"Rhode Island","US",2020-03-16,0
"South Carolina","US",2020-03-16,1
"South Dakota","US",2020-03-16,1
"Tennessee","US",2020-03-16,0
"Texas","US",2020-03-16,0
"Utah","US",2020-03-16,0
"Vermont","US",2020-03-16,0
"Virginia","US",2020-03-16,2
"Washington","US",2020-03-16,48
"West Virginia","US",2020-03-16,0
"Wisconsin","US",2020-03-16,0
"Wyoming","US",2020-03-16,0
"Diamond Princess","US",2020-03-16,0
"Grand Princess","US",2020-03-16,0
"American Samoa","US",2020-03-17,0
"Guam","US",2020-03-17,0
"Northern Mariana Islands","US",2020-03-17,0
"Puerto Rico","US",2020-03-17,0
"Virgin Islands","US",2020-03-17,0
"Alabama","US",2020-03-17,0
"Alaska","US",2020-03-17,0
"Arizona","US",2020-03-17,0
"Arkansas","US",2020-03-17,0
"California","US",2020-03-17,12
"Colorado","US",2020-03-17,2
"Connecticut","US",2020-03-17,0
"Delaware","US",2020-03-17,0
"District of Columbia","US",2020-03-17,0
"Florida","US",2020-03-17,5
"Georgia","US",2020-03-17,1
"Hawaii","US",2020-03-17,0
"Idaho","US",2020-03-17,0
"Illinois","US",2020-03-17,1
"Indiana","US",2020-03-17,2
"Iowa","US",2020-03-17,0
"Kansas","US",2020-03-17,1
"Kentucky","US",2020-03-17,1
"Louisiana","US",2020-03-17,4
"Maine","US",2020-03-17,0
"Maryland","US",2020-03-17,0
"Massachusetts","US",2020-03-17,0
"Michigan","US",2020-03-17,0
"Minnesota","US",2020-03-17,0
"Mississippi","US",2020-03-17,0
"Missouri","US",2020-03-17,0
"Montana","US",2020-03-17,0
"Nebraska","US",2020-03-17,0
"Nevada","US",2020-03-17,1
"New Hampshire","US",2020-03-17,0
"New Jersey","US",2020-03-17,3
"New Mexico","US",2020-03-17,0
"New York","US",2020-03-17,13
"North Carolina","US",2020-03-17,0
"North Dakota","US",2020-03-17,0
"Ohio","US",2020-03-17,0
"Oklahoma","US",2020-03-17,0
"Oregon","US",2020-03-17,1
"Pennsylvania","US",2020-03-17,0
"Rhode Island","US",2020-03-17,0
"South Carolina","US",2020-03-17,1
"South Dakota","US",2020-03-17,1
"Tennessee","US",2020-03-17,0
"Texas","US",2020-03-17,1
"Utah","US",2020-03-17,0
"Vermont","US",2020-03-17,0
"Virginia","US",2020-03-17,2
"Washington","US",2020-03-17,55
"West Virginia","US",2020-03-17,0
"Wisconsin","US",2020-03-17,0
"Wyoming","US",2020-03-17,0
"Diamond Princess","US",2020-03-17,0
"Grand Princess","US",2020-03-17,0
"American Samoa","US",2020-03-18,0
"Guam","US",2020-03-18,0
"Northern Mariana Islands","US",2020-03-18,0
"Puerto Rico","US",2020-03-18,0
"Virgin Islands","US",2020-03-18,0
"Alabama","US",2020-03-18,0
"Alaska","US",2020-03-18,0
"Arizona","US",2020-03-18,0
"Arkansas","US",2020-03-18,0
"California","US",2020-03-18,16
"Colorado","US",2020-03-18,2
"Connecticut","US",2020-03-18,1
"Delaware","US",2020-03-18,0
"District of Columbia","US",2020-03-18,0
"Florida","US",2020-03-18,7
"Georgia","US",2020-03-18,3
"Hawaii","US",2020-03-18,0
"Idaho","US",2020-03-18,0
"Illinois","US",2020-03-18,1
"Indiana","US",2020-03-18,2
"Iowa","US",2020-03-18,0
"Kansas","US",2020-03-18,1
"Kentucky","US",2020-03-18,1
"Louisiana","US",2020-03-18,6
"Maine","US",2020-03-18,0
"Maryland","US",2020-03-18,0
"Massachusetts","US",2020-03-18,0
"Michigan","US",2020-03-18,1
"Minnesota","US",2020-03-18,0
"Mississippi","US",2020-03-18,0
"Missouri","US",2020-03-18,1
"Montana","US",2020-03-18,0
"Nebraska","US",2020-03-18,0
"Nevada","US",2020-03-18,1
"New Hampshire","US",2020-03-18,0
"New Jersey","US",2020-03-18,5
"New Mexico","US",2020-03-18,0
"New York","US",2020-03-18,17
"North Carolina","US",2020-03-18,0
"North Dakota","US",2020-03-18,0
"Ohio","US",2020-03-18,0
"Oklahoma","US",2020-03-18,0
"Oregon","US",2020-03-18,3
"Pennsylvania","US",2020-03-18,1
"Rhode Island","US",2020-03-18,0
"South Carolina","US",2020-03-18,1
"South Dakota","US",2020-03-18,1
"Tennessee","US",2020-03-18,0
"Texas","US",2020-03-18,3
"Utah","US",2020-03-18,0
"Vermont","US",2020-03-18,0
"Virginia","US",2020-03-18,2
"Washington","US",2020-03-18,67
"West Virginia","US",2020-03-18,0
"Wisconsin","US",2020-03-18,0
"Wyoming","US",2020-03-18,0
"Diamond Princess","US",2020-03-18,0
"Grand Princess","US",2020-03-18,0
"American Samoa","US",2020-03-19,0
"Guam","US",2020-03-19,0
"Northern Mariana Islands","US",2020-03-19,0
"Puerto Rico","US",2020-03-19,0
"Virgin Islands","US",2020-03-19,0
"Alabama","US",2020-03-19,0
"Alaska","US",2020-03-19,0
"Arizona","US",2020-03-19,0
"Arkansas","US",2020-03-19,0
"California","US",2020-03-19,18
"Colorado","US",2020-03-19,4
"Connecticut","US",2020-03-19,3
"Delaware","US",2020-03-19,0
"District of Columbia","US",2020-03-19,0
"Florida","US",2020-03-19,9
"Georgia","US",2020-03-19,10
"Hawaii","US",2020-03-19,0
"Idaho","US",2020-03-19,0
"Illinois","US",2020-03-19,4
"Indiana","US",2020-03-19,2
"Iowa","US",2020-03-19,0
"Kansas","US",2020-03-19,1
"Kentucky","US",2020-03-19,2
"Louisiana","US",2020-03-19,10
"Maine","US",2020-03-19,0
"Maryland","US",2020-03-19,1
"Massachusetts","US",2020-03-19,0
"Michigan","US",2020-03-19,1
"Minnesota","US",2020-03-19,0
"Mississippi","US",2020-03-19,1
"Missouri","US",2020-03-19,1
"Montana","US",2020-03-19,0
"Nebraska","US",2020-03-19,0
"Nevada","US",2020-03-19,1
"New Hampshire","US",2020-03-19,0
"New Jersey","US",2020-03-19,9
"New Mexico","US",2020-03-19,0
"New York","US",2020-03-19,38
"North Carolina","US",2020-03-19,0
"North Dakota","US",2020-03-19,0
"Ohio","US",2020-03-19,0
"Oklahoma","US",2020-03-19,1
"Oregon","US",2020-03-19,3
"Pennsylvania","US",2020-03-19,1
"Rhode Island","US",2020-03-19,0
"South Carolina","US",2020-03-19,1
"South Dakota","US",2020-03-19,1
"Tennessee","US",2020-03-19,0
"Texas","US",2020-03-19,5
"Utah","US",2020-03-19,0
"Vermont","US",2020-03-19,2
"Virginia","US",2020-03-19,2
"Washington","US",2020-03-19,73
"West Virginia","US",2020-03-19,0
"Wisconsin","US",2020-03-19,4
"Wyoming","US",2020-03-19,0
"Diamond Princess","US",2020-03-19,0
"Grand Princess","US",2020-03-19,1
"American Samoa","US",2020-03-20,0
"Guam","US",2020-03-20,0
"Northern Mariana Islands","US",2020-03-20,0
"Puerto Rico","US",2020-03-20,0
"Virgin Islands","US",2020-03-20,0
"Alabama","US",2020-03-20,0
"Alaska","US",2020-03-20,0
"Arizona","US",2020-03-20,0
"Arkansas","US",2020-03-20,0
"California","US",2020-03-20,24
"Colorado","US",2020-03-20,4
"Connecticut","US",2020-03-20,4
"Delaware","US",2020-03-20,0
"District of Columbia","US",2020-03-20,1
"Florida","US",2020-03-20,11
"Georgia","US",2020-03-20,14
"Hawaii","US",2020-03-20,0
"Idaho","US",2020-03-20,0
"Illinois","US",2020-03-20,5
"Indiana","US",2020-03-20,3
"Iowa","US",2020-03-20,0
"Kansas","US",2020-03-20,1
"Kentucky","US",2020-03-20,2
"Louisiana","US",2020-03-20,14
"Maine","US",2020-03-20,0
"Maryland","US",2020-03-20,2
"Massachusetts","US",2020-03-20,1
"Michigan","US",2020-03-20,1
"Minnesota","US",2020-03-20,0
"Mississippi","US",2020-03-20,1
"Missouri","US",2020-03-20,3
"Montana","US",2020-03-20,0
"Nebraska","US",2020-03-20,0
"Nevada","US",2020-03-20,2
"New Hampshire","US",2020-03-20,0
"New Jersey","US",2020-03-20,11
"New Mexico","US",2020-03-20,0
"New York","US",2020-03-20,46
"North Carolina","US",2020-03-20,0
"North Dakota","US",2020-03-20,0
"Ohio","US",2020-03-20,3
"Oklahoma","US",2020-03-20,1
"Oregon","US",2020-03-20,3
"Pennsylvania","US",2020-03-20,1
"Rhode Island","US",2020-03-20,0
"South Carolina","US",2020-03-20,3
"South Dakota","US",2020-03-20,1
"Tennessee","US",2020-03-20,1
"Texas","US",2020-03-20,4
"Utah","US",2020-03-20,0
"Vermont","US",2020-03-20,2
"Virginia","US",2020-03-20,2
"Washington","US",2020-03-20,83
"West Virginia","US",2020-03-20,0
"Wisconsin","US",2020-03-20,3
"Wyoming","US",2020-03-20,0
"Diamond Princess","US",2020-03-20,0
"Grand Princess","US",2020-03-20,1
"American Samoa","US",2020-03-21,0
"Guam","US",2020-03-21,0
"Northern Mariana Islands","US",2020-03-21,0
"Puerto Rico","US",2020-03-21,1
"Virgin Islands","US",2020-03-21,0
"Alabama","US",2020-03-21,0
"Alaska","US",2020-03-21,0
"Arizona","US",2020-03-21,1
"Arkansas","US",2020-03-21,0
"California","US",2020-03-21,25
"Colorado","US",2020-03-21,6
"Connecticut","US",2020-03-21,4
"Delaware","US",2020-03-21,0
"District of Columbia","US",2020-03-21,0
"Florida","US",2020-03-21,13
"Georgia","US",2020-03-21,20
"Hawaii","US",2020-03-21,0
"Idaho","US",2020-03-21,0
"Illinois","US",2020-03-21,6
"Indiana","US",2020-03-21,4
"Iowa","US",2020-03-21,0
"Kansas","US",2020-03-21,2
"Kentucky","US",2020-03-21,3
"Louisiana","US",2020-03-21,20
"Maine","US",2020-03-21,0
"Maryland","US",2020-03-21,2
"Massachusetts","US",2020-03-21,1
"Michigan","US",2020-03-21,3
"Minnesota","US",2020-03-21,1
"Mississippi","US",2020-03-21,1
"Missouri","US",2020-03-21,3
"Montana","US",2020-03-21,0
"Nebraska","US",2020-03-21,0
"Nevada","US",2020-03-21,2
"New Hampshire","US",2020-03-21,0
"New Jersey","US",2020-03-21,16
"New Mexico","US",2020-03-21,0
"New York","US",2020-03-21,60
"North Carolina","US",2020-03-21,0
"North Dakota","US",2020-03-21,0
"Ohio","US",2020-03-21,3
"Oklahoma","US",2020-03-21,1
"Oregon","US",2020-03-21,4
"Pennsylvania","US",2020-03-21,2
"Rhode Island","US",2020-03-21,0
"South Carolina","US",2020-03-21,3
"South Dakota","US",2020-03-21,1
"Tennessee","US",2020-03-21,1
"Texas","US",2020-03-21,5
"Utah","US",2020-03-21,0
"Vermont","US",2020-03-21,2
"Virginia","US",2020-03-21,3
"Washington","US",2020-03-21,94
"West Virginia","US",2020-03-21,0
"Wisconsin","US",2020-03-21,4
"Wyoming","US",2020-03-21,0
"Diamond Princess","US",2020-03-21,0
"Grand Princess","US",2020-03-21,1
"American Samoa","US",2020-03-22,0
"Guam","US",2020-03-22,1
"Northern Mariana Islands","US",2020-03-22,0
"Puerto Rico","US",2020-03-22,1
"Virgin Islands","US",2020-03-22,0
"Alabama","US",2020-03-22,0
"Alaska","US",2020-03-22,0
"Arizona","US",2020-03-22,2
"Arkansas","US",2020-03-22,0
"California","US",2020-03-22,30
"Colorado","US",2020-03-22,6
"Connecticut","US",2020-03-22,8
"Delaware","US",2020-03-22,0
"District of Columbia","US",2020-03-22,2
"Florida","US",2020-03-22,13
"Georgia","US",2020-03-22,25
"Hawaii","US",2020-03-22,0
"Idaho","US",2020-03-22,0
"Illinois","US",2020-03-22,9
"Indiana","US",2020-03-22,6
"Iowa","US",2020-03-22,0
"Kansas","US",2020-03-22,2
"Kentucky","US",2020-03-22,3
"Louisiana","US",2020-03-22,20
"Maine","US",2020-03-22,0
"Maryland","US",2020-03-22,3
"Massachusetts","US",2020-03-22,5
"Michigan","US",2020-03-22,9
"Minnesota","US",2020-03-22,1
"Mississippi","US",2020-03-22,1
"Missouri","US",2020-03-22,3
"Montana","US",2020-03-22,0
"Nebraska","US",2020-03-22,0
"Nevada","US",2020-03-22,2
"New Hampshire","US",2020-03-22,0
"New Jersey","US",2020-03-22,20
"New Mexico","US",2020-03-22,0
"New York","US",2020-03-22,117
"North Carolina","US",2020-03-22,0
"North Dakota","US",2020-03-22,0
"Ohio","US",2020-03-22,3
"Oklahoma","US",2020-03-22,2
"Oregon","US",2020-03-22,5
"Pennsylvania","US",2020-03-22,4
"Rhode Island","US",2020-03-22,0
"South Carolina","US",2020-03-22,3
"South Dakota","US",2020-03-22,1
"Tennessee","US",2020-03-22,2
"Texas","US",2020-03-22,7
"Utah","US",2020-03-22,1
"Vermont","US",2020-03-22,2
"Virginia","US",2020-03-22,6
"Washington","US",2020-03-22,97
"West Virginia","US",2020-03-22,0
"Wisconsin","US",2020-03-22,4
"Wyoming","US",2020-03-22,0
"Diamond Princess","US",2020-03-22,0
"Grand Princess","US",2020-03-22,1
"American Samoa","US",2020-03-23,0
"Guam","US",2020-03-23,1
"Northern Mariana Islands","US",2020-03-23,0
"Puerto Rico","US",2020-03-23,2
"Virgin Islands","US",2020-03-23,0
"Alabama","US",2020-03-23,0
"Alaska","US",2020-03-23,0
"Arizona","US",2020-03-23,2
"Arkansas","US",2020-03-23,0
"California","US",2020-03-23,39
"Colorado","US",2020-03-23,7
"Connecticut","US",2020-03-23,10
"Delaware","US",2020-03-23,0
"District of Columbia","US",2020-03-23,2
"Florida","US",2020-03-23,18
"Georgia","US",2020-03-23,25
"Hawaii","US",2020-03-23,0
"Idaho","US",2020-03-23,0
"Illinois","US",2020-03-23,12
"Indiana","US",2020-03-23,7
"Iowa","US",2020-03-23,0
"Kansas","US",2020-03-23,2
"Kentucky","US",2020-03-23,4
"Louisiana","US",2020-03-23,35
"Maine","US",2020-03-23,0
"Maryland","US",2020-03-23,3
"Massachusetts","US",2020-03-23,9
"Michigan","US",2020-03-23,15
"Minnesota","US",2020-03-23,1
"Mississippi","US",2020-03-23,1
"Missouri","US",2020-03-23,4
"Montana","US",2020-03-23,0
"Nebraska","US",2020-03-23,0
"Nevada","US",2020-03-23,4
"New Hampshire","US",2020-03-23,1
"New Jersey","US",2020-03-23,27
"New Mexico","US",2020-03-23,0
"New York","US",2020-03-23,158
"North Carolina","US",2020-03-23,0
"North Dakota","US",2020-03-23,0
"Ohio","US",2020-03-23,6
"Oklahoma","US",2020-03-23,2
"Oregon","US",2020-03-23,5
"Pennsylvania","US",2020-03-23,6
"Rhode Island","US",2020-03-23,0
"South Carolina","US",2020-03-23,5
"South Dakota","US",2020-03-23,1
"Tennessee","US",2020-03-23,2
"Texas","US",2020-03-23,9
"Utah","US",2020-03-23,1
"Vermont","US",2020-03-23,5
"Virginia","US",2020-03-23,6
"Washington","US",2020-03-23,109
"West Virginia","US",2020-03-23,0
"Wisconsin","US",2020-03-23,5
"Wyoming","US",2020-03-23,0
"Diamond Princess","US",2020-03-23,0
"Grand Princess","US",2020-03-23,1
"American Samoa","US",2020-03-24,0
"Guam","US",2020-03-24,1
"Northern Mariana Islands","US",2020-03-24,0
"Puerto Rico","US",2020-03-24,2
"Virgin Islands","US",2020-03-24,0
"Alabama","US",2020-03-24,0
"Alaska","US",2020-03-24,0
"Arizona","US",2020-03-24,5
"Arkansas","US",2020-03-24,2
"California","US",2020-03-24,50
"Colorado","US",2020-03-24,8
"Connecticut","US",2020-03-24,12
"Delaware","US",2020-03-24,0
"District of Columbia","US",2020-03-24,2
"Florida","US",2020-03-24,18
"Georgia","US",2020-03-24,32
"Hawaii","US",2020-03-24,1
"Idaho","US",2020-03-24,0
"Illinois","US",2020-03-24,16
"Indiana","US",2020-03-24,12
"Iowa","US",2020-03-24,0
"Kansas","US",2020-03-24,2
"Kentucky","US",2020-03-24,4
"Louisiana","US",2020-03-24,46
"Maine","US",2020-03-24,0
"Maryland","US",2020-03-24,4
"Massachusetts","US",2020-03-24,11
"Michigan","US",2020-03-24,24
"Minnesota","US",2020-03-24,1
"Mississippi","US",2020-03-24,1
"Missouri","US",2020-03-24,7
"Montana","US",2020-03-24,0
"Nebraska","US",2020-03-24,0
"Nevada","US",2020-03-24,4
"New Hampshire","US",2020-03-24,1
"New Jersey","US",2020-03-24,44
"New Mexico","US",2020-03-24,0
"New York","US",2020-03-24,210
"North Carolina","US",2020-03-24,0
"North Dakota","US",2020-03-24,0
"Ohio","US",2020-03-24,8
"Oklahoma","US",2020-03-24,3
"Oregon","US",2020-03-24,8
"Pennsylvania","US",2020-03-24,8
"Rhode Island","US",2020-03-24,0
"South Carolina","US",2020-03-24,5
"South Dakota","US",2020-03-24,1
"Tennessee","US",2020-03-24,2
"Texas","US",2020-03-24,12
"Utah","US",2020-03-24,1
"Vermont","US",2020-03-24,7
"Virginia","US",2020-03-24,9
"Washington","US",2020-03-24,116
"West Virginia","US",2020-03-24,0
"Wisconsin","US",2020-03-24,5
"Wyoming","US",2020-03-24,0
"Diamond Princess","US",2020-03-24,0
"Grand Princess","US",2020-03-24,1
"American Samoa","US",2020-03-25,0
"Guam","US",2020-03-25,1
"Northern Mariana Islands","US",2020-03-25,0
"Puerto Rico","US",2020-03-25,2
"Virgin Islands","US",2020-03-25,0
"Alabama","US",2020-03-25,1
"Alaska","US",2020-03-25,1
"Arizona","US",2020-03-25,6
"Arkansas","US",2020-03-25,2
"California","US",2020-03-25,65
"Colorado","US",2020-03-25,16
"Connecticut","US",2020-03-25,19
"Delaware","US",2020-03-25,0
"District of Columbia","US",2020-03-25,2
"Florida","US",2020-03-25,23
"Georgia","US",2020-03-25,40
"Hawaii","US",2020-03-25,0
"Idaho","US",2020-03-25,0
"Illinois","US",2020-03-25,19
"Indiana","US",2020-03-25,14
"Iowa","US",2020-03-25,1
"Kansas","US",2020-03-25,3
"Kentucky","US",2020-03-25,5
"Louisiana","US",2020-03-25,65
"Maine","US",2020-03-25,0
"Maryland","US",2020-03-25,4
"Massachusetts","US",2020-03-25,15
"Michigan","US",2020-03-25,43
"Minnesota","US",2020-03-25,1
"Mississippi","US",2020-03-25,3
"Missouri","US",2020-03-25,8
"Montana","US",2020-03-25,0
"Nebraska","US",2020-03-25,0
"Nevada","US",2020-03-25,6
"New Hampshire","US",2020-03-25,1
"New Jersey","US",2020-03-25,62
"New Mexico","US",2020-03-25,1
"New York","US",2020-03-25,285
"North Carolina","US",2020-03-25,2
"North Dakota","US",2020-03-25,0
"Ohio","US",2020-03-25,11
"Oklahoma","US",2020-03-25,5
"Oregon","US",2020-03-25,10
"Pennsylvania","US",2020-03-25,15
"Rhode Island","US",2020-03-25,0
"South Carolina","US",2020-03-25,7
"South Dakota","US",2020-03-25,1
"Tennessee","US",2020-03-25,3
"Texas","US",2020-03-25,15
"Utah","US",2020-03-25,1
"Vermont","US",2020-03-25,8
"Virginia","US",2020-03-25,9
"Washington","US",2020-03-25,133
"West Virginia","US",2020-03-25,0
"Wisconsin","US",2020-03-25,7
"Wyoming","US",2020-03-25,0
"Diamond Princess","US",2020-03-25,0
"Grand Princess","US",2020-03-25,1
"American Samoa","US",2020-03-26,0
"Guam","US",2020-03-26,1
"Northern Mariana Islands","US",2020-03-26,0
"Puerto Rico","US",2020-03-26,2
"Virgin Islands","US",2020-03-26,0
"Alabama","US",2020-03-26,1
"Alaska","US",2020-03-26,1
"Arizona","US",2020-03-26,8
"Arkansas","US",2020-03-26,2
"California","US",2020-03-26,81
"Colorado","US",2020-03-26,19
"Connecticut","US",2020-03-26,21
"Delaware","US",2020-03-26,1
"District of Columbia","US",2020-03-26,3
"Florida","US",2020-03-26,29
"Georgia","US",2020-03-26,48
"Hawaii","US",2020-03-26,0
"Idaho","US",2020-03-26,3
"Illinois","US",2020-03-26,26
"Indiana","US",2020-03-26,17
"Iowa","US",2020-03-26,1
"Kansas","US",2020-03-26,3
"Kentucky","US",2020-03-26,5
"Louisiana","US",2020-03-26,83
"Maine","US",2020-03-26,0
"Maryland","US",2020-03-26,4
"Massachusetts","US",2020-03-26,25
"Michigan","US",2020-03-26,61
"Minnesota","US",2020-03-26,2
"Mississippi","US",2020-03-26,6
"Missouri","US",2020-03-26,9
"Montana","US",2020-03-26,0
"Nebraska","US",2020-03-26,0
"Nevada","US",2020-03-26,10
"New Hampshire","US",2020-03-26,1
"New Jersey","US",2020-03-26,81
"New Mexico","US",2020-03-26,1
"New York","US",2020-03-26,385
"North Carolina","US",2020-03-26,3
"North Dakota","US",2020-03-26,0
"Ohio","US",2020-03-26,15
"Oklahoma","US",2020-03-26,7
"Oregon","US",2020-03-26,11
"Pennsylvania","US",2020-03-26,18
"Rhode Island","US",2020-03-26,0
"South Carolina","US",2020-03-26,9
"South Dakota","US",2020-03-26,1
"Tennessee","US",2020-03-26,3
"Texas","US",2020-03-26,21
"Utah","US",2020-03-26,1
"Vermont","US",2020-03-26,9
"Virginia","US",2020-03-26,10
"Washington","US",2020-03-26,150
"West Virginia","US",2020-03-26,0
"Wisconsin","US",2020-03-26,10
"Wyoming","US",2020-03-26,0
"Diamond Princess","US",2020-03-26,0
"Grand Princess","US",2020-03-26,1
"American Samoa","US",2020-03-27,0
"Guam","US",2020-03-27,1
"Northern Mariana Islands","US",2020-03-27,0
"Puerto Rico","US",2020-03-27,3
"Virgin Islands","US",2020-03-27,0
"Alabama","US",2020-03-27,4
"Alaska","US",2020-03-27,1
"Arizona","US",2020-03-27,13
"Arkansas","US",2020-03-27,3
"California","US",2020-03-27,94
"Colorado","US",2020-03-27,27
"Connecticut","US",2020-03-27,27
"Delaware","US",2020-03-27,2
"District of Columbia","US",2020-03-27,3
"Florida","US",2020-03-27,35
"Georgia","US",2020-03-27,64
"Hawaii","US",2020-03-27,0
"Idaho","US",2020-03-27,3
"Illinois","US",2020-03-27,34
"Indiana","US",2020-03-27,25
"Iowa","US",2020-03-27,3
"Kansas","US",2020-03-27,4
"Kentucky","US",2020-03-27,7
"Louisiana","US",2020-03-27,119
"Maine","US",2020-03-27,1
"Maryland","US",2020-03-27,5
"Massachusetts","US",2020-03-27,35
"Michigan","US",2020-03-27,92
"Minnesota","US",2020-03-27,4
"Mississippi","US",2020-03-27,8
"Missouri","US",2020-03-27,9
"Montana","US",2020-03-27,1
"Nebraska","US",2020-03-27,0
"Nevada","US",2020-03-27,10
"New Hampshire","US",2020-03-27,1
"New Jersey","US",2020-03-27,108
"New Mexico","US",2020-03-27,1
"New York","US",2020-03-27,527
"North Carolina","US",2020-03-27,4
"North Dakota","US",2020-03-27,1
"Ohio","US",2020-03-27,19
"Oklahoma","US",2020-03-27,8
"Oregon","US",2020-03-27,12
"Pennsylvania","US",2020-03-27,22
"Rhode Island","US",2020-03-27,0
"South Carolina","US",2020-03-27,13
"South Dakota","US",2020-03-27,1
"Tennessee","US",2020-03-27,6
"Texas","US",2020-03-27,26
"Utah","US",2020-03-27,1
"Vermont","US",2020-03-27,10
"Virginia","US",2020-03-27,10
"Washington","US",2020-03-27,157
"West Virginia","US",2020-03-27,0
"Wisconsin","US",2020-03-27,14
"Wyoming","US",2020-03-27,0
"Diamond Princess","US",2020-03-27,0
"Grand Princess","US",2020-03-27,3
"American Samoa","US",2020-03-28,0
"Guam","US",2020-03-28,1
"Northern Mariana Islands","US",2020-03-28,0
"Puerto Rico","US",2020-03-28,3
"Virgin Islands","US",2020-03-28,0
"Alabama","US",2020-03-28,4
"Alaska","US",2020-03-28,2
"Arizona","US",2020-03-28,15
"Arkansas","US",2020-03-28,5
"California","US",2020-03-28,110
"Colorado","US",2020-03-28,31
"Connecticut","US",2020-03-28,33
"Delaware","US",2020-03-28,5
"District of Columbia","US",2020-03-28,4
"Florida","US",2020-03-28,54
"Georgia","US",2020-03-28,69
"Hawaii","US",2020-03-28,0
"Idaho","US",2020-03-28,4
"Illinois","US",2020-03-28,47
"Indiana","US",2020-03-28,31
"Iowa","US",2020-03-28,3
"Kansas","US",2020-03-28,4
"Kentucky","US",2020-03-28,9
"Louisiana","US",2020-03-28,137
"Maine","US",2020-03-28,1
"Maryland","US",2020-03-28,5
"Massachusetts","US",2020-03-28,44
"Michigan","US",2020-03-28,111
"Minnesota","US",2020-03-28,5
"Mississippi","US",2020-03-28,13
"Missouri","US",2020-03-28,10
"Montana","US",2020-03-28,1
"Nebraska","US",2020-03-28,2
"Nevada","US",2020-03-28,10
"New Hampshire","US",2020-03-28,2
"New Jersey","US",2020-03-28,140
"New Mexico","US",2020-03-28,1
"New York","US",2020-03-28,883
"North Carolina","US",2020-03-28,5
"North Dakota","US",2020-03-28,1
"Ohio","US",2020-03-28,25
"Oklahoma","US",2020-03-28,15
"Oregon","US",2020-03-28,13
"Pennsylvania","US",2020-03-28,34
"Rhode Island","US",2020-03-28,2
"South Carolina","US",2020-03-28,15
"South Dakota","US",2020-03-28,1
"Tennessee","US",2020-03-28,7
"Texas","US",2020-03-28,30
"Utah","US",2020-03-28,1
"Vermont","US",2020-03-28,12
"Virginia","US",2020-03-28,13
"Washington","US",2020-03-28,188
"West Virginia","US",2020-03-28,0
"Wisconsin","US",2020-03-28,17
"Wyoming","US",2020-03-28,0
"Diamond Princess","US",2020-03-28,0
"Grand Princess","US",2020-03-28,3
"American Samoa","US",2020-03-29,0
"Guam","US",2020-03-29,1
"Northern Mariana Islands","US",2020-03-29,0
"Puerto Rico","US",2020-03-29,3
"Virgin Islands","US",2020-03-29,0
"Alabama","US",2020-03-29,10
"Alaska","US",2020-03-29,2
"Arizona","US",2020-03-29,17
"Arkansas","US",2020-03-29,6
"California","US",2020-03-29,124
"Colorado","US",2020-03-29,47
"Connecticut","US",2020-03-29,34
"Delaware","US",2020-03-29,6
"District of Columbia","US",2020-03-29,5
"Florida","US",2020-03-29,56
"Georgia","US",2020-03-29,80
"Hawaii","US",2020-03-29,0
"Idaho","US",2020-03-29,5
"Illinois","US",2020-03-29,66
"Indiana","US",2020-03-29,32
"Iowa","US",2020-03-29,4
"Kansas","US",2020-03-29,7
"Kentucky","US",2020-03-29,9
"Louisiana","US",2020-03-29,151
"Maine","US",2020-03-29,3
"Maryland","US",2020-03-29,10
"Massachusetts","US",2020-03-29,48
"Michigan","US",2020-03-29,132
"Minnesota","US",2020-03-29,9
"Mississippi","US",2020-03-29,14
"Missouri","US",2020-03-29,13
"Montana","US",2020-03-29,1
"Nebraska","US",2020-03-29,2
"Nevada","US",2020-03-29,15
"New Hampshire","US",2020-03-29,2
"New Jersey","US",2020-03-29,161
"New Mexico","US",2020-03-29,2
"New York","US",2020-03-29,1063
"North Carolina","US",2020-03-29,7
"North Dakota","US",2020-03-29,1
"Ohio","US",2020-03-29,29
"Oklahoma","US",2020-03-29,16
"Oregon","US",2020-03-29,13
"Pennsylvania","US",2020-03-29,41
"Rhode Island","US",2020-03-29,3
"South Carolina","US",2020-03-29,16
"South Dakota","US",2020-03-29,1
"Tennessee","US",2020-03-29,8
"Texas","US",2020-03-29,37
"Utah","US",2020-03-29,2
"Vermont","US",2020-03-29,12
"Virginia","US",2020-03-29,20
"Washington","US",2020-03-29,198
"West Virginia","US",2020-03-29,0
"Wisconsin","US",2020-03-29,18
"Wyoming","US",2020-03-29,0
"Diamond Princess","US",2020-03-29,0
"Grand Princess","US",2020-03-29,3
"American Samoa","US",2020-03-30,0
"Guam","US",2020-03-30,1
"Northern Mariana Islands","US",2020-03-30,0
"Puerto Rico","US",2020-03-30,6
"Virgin Islands","US",2020-03-30,0
"Alabama","US",2020-03-30,10
"Alaska","US",2020-03-30,3
"Arizona","US",2020-03-30,20
"Arkansas","US",2020-03-30,7
"California","US",2020-03-30,146
"Colorado","US",2020-03-30,47
