"Province.State","Country.Region","Date","ConfirmedCases"
"Nebraska","US",2020-03-16,18
"Nevada","US",2020-03-16,45
"New Hampshire","US",2020-03-16,17
"New Jersey","US",2020-03-16,176
"New Mexico","US",2020-03-16,21
"New York","US",2020-03-16,967
"North Carolina","US",2020-03-16,39
"North Dakota","US",2020-03-16,1
"Ohio","US",2020-03-16,50
"Oklahoma","US",2020-03-16,10
"Oregon","US",2020-03-16,39
"Pennsylvania","US",2020-03-16,79
"Rhode Island","US",2020-03-16,21
"South Carolina","US",2020-03-16,30
"South Dakota","US",2020-03-16,10
"Tennessee","US",2020-03-16,52
"Texas","US",2020-03-16,85
"Utah","US",2020-03-16,28
"Vermont","US",2020-03-16,12
"Virginia","US",2020-03-16,49
"Washington","US",2020-03-16,779
"West Virginia","US",2020-03-16,0
"Wisconsin","US",2020-03-16,48
"Wyoming","US",2020-03-16,2
"Diamond Princess","US",2020-03-16,0
"Grand Princess","US",2020-03-16,20
"American Samoa","US",2020-03-17,0
"Guam","US",2020-03-17,3
"Northern Mariana Islands","US",2020-03-17,0
"Puerto Rico","US",2020-03-17,5
"Virgin Islands","US",2020-03-17,2
"Alabama","US",2020-03-17,39
"Alaska","US",2020-03-17,3
"Arizona","US",2020-03-17,20
"Arkansas","US",2020-03-17,3
"California","US",2020-03-17,700
"Colorado","US",2020-03-17,167
"Connecticut","US",2020-03-17,68
"Delaware","US",2020-03-17,16
"District of Columbia","US",2020-03-17,22
"Florida","US",2020-03-17,190
"Georgia","US",2020-03-17,146
"Hawaii","US",2020-03-17,10
"Idaho","US",2020-03-17,8
"Illinois","US",2020-03-17,161
"Indiana","US",2020-03-17,30
"Iowa","US",2020-03-17,23
"Kansas","US",2020-03-17,18
"Kentucky","US",2020-03-17,26
"Louisiana","US",2020-03-17,196
"Maine","US",2020-03-17,26
"Maryland","US",2020-03-17,60
"Massachusetts","US",2020-03-17,217
"Michigan","US",2020-03-17,63
"Minnesota","US",2020-03-17,59
"Mississippi","US",2020-03-17,21
"Missouri","US",2020-03-17,12
"Montana","US",2020-03-17,8
"Nebraska","US",2020-03-17,23
"Nevada","US",2020-03-17,55
"New Hampshire","US",2020-03-17,26
"New Jersey","US",2020-03-17,250
"New Mexico","US",2020-03-17,23
"New York","US",2020-03-17,1578
"North Carolina","US",2020-03-17,64
"North Dakota","US",2020-03-17,3
"Ohio","US",2020-03-17,67
"Oklahoma","US",2020-03-17,17
"Oregon","US",2020-03-17,66
"Pennsylvania","US",2020-03-17,112
"Rhode Island","US",2020-03-17,23
"South Carolina","US",2020-03-17,47
"South Dakota","US",2020-03-17,11
"Tennessee","US",2020-03-17,74
"Texas","US",2020-03-17,110
"Utah","US",2020-03-17,39
"Vermont","US",2020-03-17,12
"Virginia","US",2020-03-17,67
"Washington","US",2020-03-17,955
"West Virginia","US",2020-03-17,0
"Wisconsin","US",2020-03-17,73
"Wyoming","US",2020-03-17,11
"Diamond Princess","US",2020-03-17,47
"Grand Princess","US",2020-03-17,21
"American Samoa","US",2020-03-18,0
"Guam","US",2020-03-18,5
"Northern Mariana Islands","US",2020-03-18,0
"Puerto Rico","US",2020-03-18,5
"Virgin Islands","US",2020-03-18,2
"Alabama","US",2020-03-18,51
"Alaska","US",2020-03-18,5
"Arizona","US",2020-03-18,27
"Arkansas","US",2020-03-18,4
"California","US",2020-03-18,828
"Colorado","US",2020-03-18,218
"Connecticut","US",2020-03-18,96
"Delaware","US",2020-03-18,19
"District of Columbia","US",2020-03-18,31
"Florida","US",2020-03-18,306
"Georgia","US",2020-03-18,197
"Hawaii","US",2020-03-18,15
"Idaho","US",2020-03-18,9
"Illinois","US",2020-03-18,272
"Indiana","US",2020-03-18,38
"Iowa","US",2020-03-18,38
"Kansas","US",2020-03-18,22
"Kentucky","US",2020-03-18,28
"Louisiana","US",2020-03-18,257
"Maine","US",2020-03-18,35
"Maryland","US",2020-03-18,85
"Massachusetts","US",2020-03-18,252
"Michigan","US",2020-03-18,119
"Minnesota","US",2020-03-18,77
"Mississippi","US",2020-03-18,34
"Missouri","US",2020-03-18,18
"Montana","US",2020-03-18,10
"Nebraska","US",2020-03-18,24
"Nevada","US",2020-03-18,55
"New Hampshire","US",2020-03-18,37
"New Jersey","US",2020-03-18,397
"New Mexico","US",2020-03-18,28
"New York","US",2020-03-18,3038
"North Carolina","US",2020-03-18,92
"North Dakota","US",2020-03-18,6
"Ohio","US",2020-03-18,89
"Oklahoma","US",2020-03-18,17
"Oregon","US",2020-03-18,75
"Pennsylvania","US",2020-03-18,155
"Rhode Island","US",2020-03-18,33
"South Carolina","US",2020-03-18,60
"South Dakota","US",2020-03-18,11
"Tennessee","US",2020-03-18,100
"Texas","US",2020-03-18,196
"Utah","US",2020-03-18,47
"Vermont","US",2020-03-18,13
"Virginia","US",2020-03-18,79
"Washington","US",2020-03-18,1022
"West Virginia","US",2020-03-18,1
"Wisconsin","US",2020-03-18,111
"Wyoming","US",2020-03-18,16
"Diamond Princess","US",2020-03-18,47
"Grand Princess","US",2020-03-18,21
"American Samoa","US",2020-03-19,0
"Guam","US",2020-03-19,12
"Northern Mariana Islands","US",2020-03-19,0
"Puerto Rico","US",2020-03-19,5
"Virgin Islands","US",2020-03-19,3
"Alabama","US",2020-03-19,78
"Alaska","US",2020-03-19,8
"Arizona","US",2020-03-19,45
"Arkansas","US",2020-03-19,62
"California","US",2020-03-19,1005
"Colorado","US",2020-03-19,277
"Connecticut","US",2020-03-19,159
"Delaware","US",2020-03-19,30
"District of Columbia","US",2020-03-19,40
"Florida","US",2020-03-19,432
"Georgia","US",2020-03-19,287
"Hawaii","US",2020-03-19,25
"Idaho","US",2020-03-19,23
"Illinois","US",2020-03-19,422
"Indiana","US",2020-03-19,60
"Iowa","US",2020-03-19,44
"Kansas","US",2020-03-19,35
"Kentucky","US",2020-03-19,50
"Louisiana","US",2020-03-19,392
"Maine","US",2020-03-19,52
"Maryland","US",2020-03-19,107
"Massachusetts","US",2020-03-19,328
"Michigan","US",2020-03-19,259
"Minnesota","US",2020-03-19,89
"Mississippi","US",2020-03-19,50
"Missouri","US",2020-03-19,39
"Montana","US",2020-03-19,11
"Nebraska","US",2020-03-19,29
"Nevada","US",2020-03-19,95
"New Hampshire","US",2020-03-19,42
"New Jersey","US",2020-03-19,741
"New Mexico","US",2020-03-19,35
"New York","US",2020-03-19,5704
"North Carolina","US",2020-03-19,136
"North Dakota","US",2020-03-19,19
"Ohio","US",2020-03-19,119
"Oklahoma","US",2020-03-19,44
"Oregon","US",2020-03-19,88
"Pennsylvania","US",2020-03-19,206
"Rhode Island","US",2020-03-19,44
"South Carolina","US",2020-03-19,80
"South Dakota","US",2020-03-19,14
"Tennessee","US",2020-03-19,154
"Texas","US",2020-03-19,306
"Utah","US",2020-03-19,62
"Vermont","US",2020-03-19,22
"Virginia","US",2020-03-19,103
"Washington","US",2020-03-19,1374
"West Virginia","US",2020-03-19,2
"Wisconsin","US",2020-03-19,159
"Wyoming","US",2020-03-19,18
"Diamond Princess","US",2020-03-19,47
"Grand Princess","US",2020-03-19,22
"American Samoa","US",2020-03-20,0
"Guam","US",2020-03-20,14
"Northern Mariana Islands","US",2020-03-20,0
"Puerto Rico","US",2020-03-20,14
"Virgin Islands","US",2020-03-20,3
"Alabama","US",2020-03-20,106
"Alaska","US",2020-03-20,11
"Arizona","US",2020-03-20,68
"Arkansas","US",2020-03-20,100
"California","US",2020-03-20,1243
"Colorado","US",2020-03-20,363
"Connecticut","US",2020-03-20,194
"Delaware","US",2020-03-20,39
"District of Columbia","US",2020-03-20,71
"Florida","US",2020-03-20,564
"Georgia","US",2020-03-20,485
"Hawaii","US",2020-03-20,36
"Idaho","US",2020-03-20,36
"Illinois","US",2020-03-20,585
"Indiana","US",2020-03-20,86
"Iowa","US",2020-03-20,45
"Kansas","US",2020-03-20,48
"Kentucky","US",2020-03-20,64
"Louisiana","US",2020-03-20,537
"Maine","US",2020-03-20,56
"Maryland","US",2020-03-20,149
"Massachusetts","US",2020-03-20,413
"Michigan","US",2020-03-20,402
"Minnesota","US",2020-03-20,113
"Mississippi","US",2020-03-20,80
"Missouri","US",2020-03-20,73
"Montana","US",2020-03-20,20
"Nebraska","US",2020-03-20,37
"Nevada","US",2020-03-20,161
"New Hampshire","US",2020-03-20,53
"New Jersey","US",2020-03-20,890
"New Mexico","US",2020-03-20,42
"New York","US",2020-03-20,8403
"North Carolina","US",2020-03-20,189
"North Dakota","US",2020-03-20,26
"Ohio","US",2020-03-20,173
"Oklahoma","US",2020-03-20,49
"Oregon","US",2020-03-20,114
"Pennsylvania","US",2020-03-20,311
"Rhode Island","US",2020-03-20,54
"South Carolina","US",2020-03-20,126
"South Dakota","US",2020-03-20,14
"Tennessee","US",2020-03-20,223
"Texas","US",2020-03-20,429
"Utah","US",2020-03-20,95
"Vermont","US",2020-03-20,29
"Virginia","US",2020-03-20,123
"Washington","US",2020-03-20,1524
"West Virginia","US",2020-03-20,8
"Wisconsin","US",2020-03-20,219
"Wyoming","US",2020-03-20,21
"Diamond Princess","US",2020-03-20,49
"Grand Princess","US",2020-03-20,23
"American Samoa","US",2020-03-21,0
"Guam","US",2020-03-21,15
"Northern Mariana Islands","US",2020-03-21,0
"Puerto Rico","US",2020-03-21,21
"Virgin Islands","US",2020-03-21,6
"Alabama","US",2020-03-21,131
"Alaska","US",2020-03-21,13
"Arizona","US",2020-03-21,104
"Arkansas","US",2020-03-21,122
"California","US",2020-03-21,1405
"Colorado","US",2020-03-21,475
"Connecticut","US",2020-03-21,194
"Delaware","US",2020-03-21,45
"District of Columbia","US",2020-03-21,98
"Florida","US",2020-03-21,763
"Georgia","US",2020-03-21,555
"Hawaii","US",2020-03-21,36
"Idaho","US",2020-03-21,42
"Illinois","US",2020-03-21,753
"Indiana","US",2020-03-21,128
"Iowa","US",2020-03-21,69
"Kansas","US",2020-03-21,57
"Kentucky","US",2020-03-21,87
"Louisiana","US",2020-03-21,763
"Maine","US",2020-03-21,70
"Maryland","US",2020-03-21,193
"Massachusetts","US",2020-03-21,523
"Michigan","US",2020-03-21,540
"Minnesota","US",2020-03-21,134
"Mississippi","US",2020-03-21,140
"Missouri","US",2020-03-21,81
"Montana","US",2020-03-21,27
"Nebraska","US",2020-03-21,38
"Nevada","US",2020-03-21,161
"New Hampshire","US",2020-03-21,61
"New Jersey","US",2020-03-21,1327
"New Mexico","US",2020-03-21,55
"New York","US",2020-03-21,11727
"North Carolina","US",2020-03-21,256
"North Dakota","US",2020-03-21,28
"Ohio","US",2020-03-21,247
"Oklahoma","US",2020-03-21,53
"Oregon","US",2020-03-21,137
"Pennsylvania","US",2020-03-21,399
"Rhode Island","US",2020-03-21,66
"South Carolina","US",2020-03-21,174
"South Dakota","US",2020-03-21,14
"Tennessee","US",2020-03-21,304
"Texas","US",2020-03-21,582
"Utah","US",2020-03-21,118
"Vermont","US",2020-03-21,49
"Virginia","US",2020-03-21,157
"Washington","US",2020-03-21,1793
"West Virginia","US",2020-03-21,12
"Wisconsin","US",2020-03-21,282
"Wyoming","US",2020-03-21,23
"Diamond Princess","US",2020-03-21,49
"Grand Princess","US",2020-03-21,23
"American Samoa","US",2020-03-22,0
"Guam","US",2020-03-22,27
"Northern Mariana Islands","US",2020-03-22,0
"Puerto Rico","US",2020-03-22,23
"Virgin Islands","US",2020-03-22,6
"Alabama","US",2020-03-22,157
"Alaska","US",2020-03-22,18
"Arizona","US",2020-03-22,152
"Arkansas","US",2020-03-22,165
"California","US",2020-03-22,1646
"Colorado","US",2020-03-22,591
"Connecticut","US",2020-03-22,327
"Delaware","US",2020-03-22,56
"District of Columbia","US",2020-03-22,102
"Florida","US",2020-03-22,1004
"Georgia","US",2020-03-22,621
"Hawaii","US",2020-03-22,53
"Idaho","US",2020-03-22,42
"Illinois","US",2020-03-22,1049
"Indiana","US",2020-03-22,204
"Iowa","US",2020-03-22,90
"Kansas","US",2020-03-22,65
"Kentucky","US",2020-03-22,103
"Louisiana","US",2020-03-22,837
"Maine","US",2020-03-22,89
"Maryland","US",2020-03-22,244
"Massachusetts","US",2020-03-22,640
"Michigan","US",2020-03-22,1035
"Minnesota","US",2020-03-22,167
"Mississippi","US",2020-03-22,207
"Missouri","US",2020-03-22,100
"Montana","US",2020-03-22,34
"Nebraska","US",2020-03-22,51
"Nevada","US",2020-03-22,190
"New Hampshire","US",2020-03-22,73
"New Jersey","US",2020-03-22,1914
"New Mexico","US",2020-03-22,57
"New York","US",2020-03-22,15800
"North Carolina","US",2020-03-22,305
"North Dakota","US",2020-03-22,28
"Ohio","US",2020-03-22,356
"Oklahoma","US",2020-03-22,67
"Oregon","US",2020-03-22,161
"Pennsylvania","US",2020-03-22,509
"Rhode Island","US",2020-03-22,83
"South Carolina","US",2020-03-22,196
"South Dakota","US",2020-03-22,21
"Tennessee","US",2020-03-22,393
"Texas","US",2020-03-22,643
"Utah","US",2020-03-22,162
"Vermont","US",2020-03-22,52
"Virginia","US",2020-03-22,220
"Washington","US",2020-03-22,1997
"West Virginia","US",2020-03-22,16
"Wisconsin","US",2020-03-22,381
"Wyoming","US",2020-03-22,26
"Diamond Princess","US",2020-03-22,49
"Grand Princess","US",2020-03-22,30
"American Samoa","US",2020-03-23,0
"Guam","US",2020-03-23,29
"Northern Mariana Islands","US",2020-03-23,0
"Puerto Rico","US",2020-03-23,31
"Virgin Islands","US",2020-03-23,7
"Alabama","US",2020-03-23,196
"Alaska","US",2020-03-23,30
"Arizona","US",2020-03-23,235
"Arkansas","US",2020-03-23,192
"California","US",2020-03-23,2108
"Colorado","US",2020-03-23,704
"Connecticut","US",2020-03-23,415
"Delaware","US",2020-03-23,68
"District of Columbia","US",2020-03-23,120
"Florida","US",2020-03-23,1227
"Georgia","US",2020-03-23,772
"Hawaii","US",2020-03-23,56
"Idaho","US",2020-03-23,68
"Illinois","US",2020-03-23,1285
"Indiana","US",2020-03-23,270
"Iowa","US",2020-03-23,105
"Kansas","US",2020-03-23,84
"Kentucky","US",2020-03-23,123
"Louisiana","US",2020-03-23,1172
"Maine","US",2020-03-23,107
"Maryland","US",2020-03-23,290
"Massachusetts","US",2020-03-23,777
"Michigan","US",2020-03-23,1329
"Minnesota","US",2020-03-23,234
"Mississippi","US",2020-03-23,249
"Missouri","US",2020-03-23,187
"Montana","US",2020-03-23,34
"Nebraska","US",2020-03-23,51
"Nevada","US",2020-03-23,245
"New Hampshire","US",2020-03-23,101
"New Jersey","US",2020-03-23,2844
"New Mexico","US",2020-03-23,83
"New York","US",2020-03-23,20884
"North Carolina","US",2020-03-23,353
"North Dakota","US",2020-03-23,30
"Ohio","US",2020-03-23,443
"Oklahoma","US",2020-03-23,81
"Oregon","US",2020-03-23,191
"Pennsylvania","US",2020-03-23,698
"Rhode Island","US",2020-03-23,106
"South Carolina","US",2020-03-23,298
"South Dakota","US",2020-03-23,28
"Tennessee","US",2020-03-23,614
"Texas","US",2020-03-23,758
"Utah","US",2020-03-23,257
"Vermont","US",2020-03-23,75
"Virginia","US",2020-03-23,254
"Washington","US",2020-03-23,2221
"West Virginia","US",2020-03-23,16
"Wisconsin","US",2020-03-23,425
"Wyoming","US",2020-03-23,26
"Diamond Princess","US",2020-03-23,49
"Grand Princess","US",2020-03-23,28
"American Samoa","US",2020-03-24,0
"Guam","US",2020-03-24,32
"Northern Mariana Islands","US",2020-03-24,0
"Puerto Rico","US",2020-03-24,39
"Virgin Islands","US",2020-03-24,17
"Alabama","US",2020-03-24,242
"Alaska","US",2020-03-24,34
"Arizona","US",2020-03-24,326
"Arkansas","US",2020-03-24,219
"California","US",2020-03-24,2538
"Colorado","US",2020-03-24,723
"Connecticut","US",2020-03-24,618
"Delaware","US",2020-03-24,104
"District of Columbia","US",2020-03-24,141
"Florida","US",2020-03-24,1412
"Georgia","US",2020-03-24,1026
"Hawaii","US",2020-03-24,90
"Idaho","US",2020-03-24,81
"Illinois","US",2020-03-24,1537
"Indiana","US",2020-03-24,368
"Iowa","US",2020-03-24,124
"Kansas","US",2020-03-24,100
"Kentucky","US",2020-03-24,162
"Louisiana","US",2020-03-24,1388
"Maine","US",2020-03-24,118
"Maryland","US",2020-03-24,349
"Massachusetts","US",2020-03-24,1159
"Michigan","US",2020-03-24,1793
"Minnesota","US",2020-03-24,261
"Mississippi","US",2020-03-24,320
"Missouri","US",2020-03-24,257
"Montana","US",2020-03-24,51
"Nebraska","US",2020-03-24,66
"Nevada","US",2020-03-24,278
"New Hampshire","US",2020-03-24,101
"New Jersey","US",2020-03-24,3675
"New Mexico","US",2020-03-24,100
"New York","US",2020-03-24,25681
"North Carolina","US",2020-03-24,495
"North Dakota","US",2020-03-24,36
"Ohio","US",2020-03-24,567
"Oklahoma","US",2020-03-24,106
"Oregon","US",2020-03-24,210
"Pennsylvania","US",2020-03-24,946
"Rhode Island","US",2020-03-24,124
"South Carolina","US",2020-03-24,342
"South Dakota","US",2020-03-24,30
"Tennessee","US",2020-03-24,772
"Texas","US",2020-03-24,955
"Utah","US",2020-03-24,298
"Vermont","US",2020-03-24,95
"Virginia","US",2020-03-24,293
"Washington","US",2020-03-24,2328
"West Virginia","US",2020-03-24,22
"Wisconsin","US",2020-03-24,481
"Wyoming","US",2020-03-24,29
"Diamond Princess","US",2020-03-24,49
"Grand Princess","US",2020-03-24,28
"American Samoa","US",2020-03-25,0
"Guam","US",2020-03-25,37
"Northern Mariana Islands","US",2020-03-25,0
"Puerto Rico","US",2020-03-25,51
"Virgin Islands","US",2020-03-25,17
"Alabama","US",2020-03-25,381
"Alaska","US",2020-03-25,41
"Arizona","US",2020-03-25,401
"Arkansas","US",2020-03-25,280
"California","US",2020-03-25,2998
"Colorado","US",2020-03-25,1021
"Connecticut","US",2020-03-25,875
"Delaware","US",2020-03-25,119
"District of Columbia","US",2020-03-25,187
"Florida","US",2020-03-25,1682
"Georgia","US",2020-03-25,1247
"Hawaii","US",2020-03-25,91
"Idaho","US",2020-03-25,91
"Illinois","US",2020-03-25,1865
"Indiana","US",2020-03-25,477
"Iowa","US",2020-03-25,146
"Kansas","US",2020-03-25,134
"Kentucky","US",2020-03-25,197
"Louisiana","US",2020-03-25,1795
"Maine","US",2020-03-25,142
"Maryland","US",2020-03-25,425
"Massachusetts","US",2020-03-25,1838
"Michigan","US",2020-03-25,2296
"Minnesota","US",2020-03-25,286
"Mississippi","US",2020-03-25,377
"Missouri","US",2020-03-25,354
"Montana","US",2020-03-25,65
"Nebraska","US",2020-03-25,71
"Nevada","US",2020-03-25,323
"New Hampshire","US",2020-03-25,108
"New Jersey","US",2020-03-25,4402
"New Mexico","US",2020-03-25,113
"New York","US",2020-03-25,30841
"North Carolina","US",2020-03-25,590
"North Dakota","US",2020-03-25,45
"Ohio","US",2020-03-25,704
"Oklahoma","US",2020-03-25,164
"Oregon","US",2020-03-25,266
"Pennsylvania","US",2020-03-25,1260
"Rhode Island","US",2020-03-25,132
"South Carolina","US",2020-03-25,424
"South Dakota","US",2020-03-25,41
"Tennessee","US",2020-03-25,916
"Texas","US",2020-03-25,1229
"Utah","US",2020-03-25,340
"Vermont","US",2020-03-25,125
"Virginia","US",2020-03-25,396
"Washington","US",2020-03-25,2591
"West Virginia","US",2020-03-25,39
"Wisconsin","US",2020-03-25,621
"Wyoming","US",2020-03-25,44
"Diamond Princess","US",2020-03-25,49
"Grand Princess","US",2020-03-25,28
"American Samoa","US",2020-03-26,0
"Guam","US",2020-03-26,45
"Northern Mariana Islands","US",2020-03-26,0
"Puerto Rico","US",2020-03-26,64
"Virgin Islands","US",2020-03-26,17
"Alabama","US",2020-03-26,517
"Alaska","US",2020-03-26,56
"Arizona","US",2020-03-26,508
"Arkansas","US",2020-03-26,335
"California","US",2020-03-26,3899
"Colorado","US",2020-03-26,1430
"Connecticut","US",2020-03-26,1012
"Delaware","US",2020-03-26,130
"District of Columbia","US",2020-03-26,231
"Florida","US",2020-03-26,2357
"Georgia","US",2020-03-26,1525
"Hawaii","US",2020-03-26,95
"Idaho","US",2020-03-26,146
"Illinois","US",2020-03-26,2538
"Indiana","US",2020-03-26,645
"Iowa","US",2020-03-26,179
"Kansas","US",2020-03-26,172
"Kentucky","US",2020-03-26,247
"Louisiana","US",2020-03-26,2304
"Maine","US",2020-03-26,155
"Maryland","US",2020-03-26,583
"Massachusetts","US",2020-03-26,2417
"Michigan","US",2020-03-26,2845
"Minnesota","US",2020-03-26,344
"Mississippi","US",2020-03-26,485
"Missouri","US",2020-03-26,520
"Montana","US",2020-03-26,90
"Nebraska","US",2020-03-26,74
"Nevada","US",2020-03-26,420
"New Hampshire","US",2020-03-26,137
"New Jersey","US",2020-03-26,6876
"New Mexico","US",2020-03-26,113
"New York","US",2020-03-26,37877
"North Carolina","US",2020-03-26,738
"North Dakota","US",2020-03-26,51
"Ohio","US",2020-03-26,868
"Oklahoma","US",2020-03-26,248
"Oregon","US",2020-03-26,316
"Pennsylvania","US",2020-03-26,1795
"Rhode Island","US",2020-03-26,165
"South Carolina","US",2020-03-26,424
"South Dakota","US",2020-03-26,46
"Tennessee","US",2020-03-26,1097
"Texas","US",2020-03-26,1563
"Utah","US",2020-03-26,396
"Vermont","US",2020-03-26,158
"Virginia","US",2020-03-26,466
"Washington","US",2020-03-26,3207
"West Virginia","US",2020-03-26,52
"Wisconsin","US",2020-03-26,728
"Wyoming","US",2020-03-26,53
"Diamond Princess","US",2020-03-26,49
"Grand Princess","US",2020-03-26,28
"American Samoa","US",2020-03-27,0
"Guam","US",2020-03-27,51
"Northern Mariana Islands","US",2020-03-27,0
"Puerto Rico","US",2020-03-27,79
"Virgin Islands","US",2020-03-27,19
"Alabama","US",2020-03-27,587
"Alaska","US",2020-03-27,58
"Arizona","US",2020-03-27,665
"Arkansas","US",2020-03-27,381
"California","US",2020-03-27,4657
"Colorado","US",2020-03-27,1433
"Connecticut","US",2020-03-27,1291
"Delaware","US",2020-03-27,163
"District of Columbia","US",2020-03-27,271
"Florida","US",2020-03-27,2900
"Georgia","US",2020-03-27,2000
"Hawaii","US",2020-03-27,106
"Idaho","US",2020-03-27,205
"Illinois","US",2020-03-27,3024
"Indiana","US",2020-03-27,979
"Iowa","US",2020-03-27,235
"Kansas","US",2020-03-27,206
"Kentucky","US",2020-03-27,301
"Louisiana","US",2020-03-27,2744
"Maine","US",2020-03-27,168
"Maryland","US",2020-03-27,775
"Massachusetts","US",2020-03-27,3240
"Michigan","US",2020-03-27,3634
"Minnesota","US",2020-03-27,396
"Mississippi","US",2020-03-27,579
"Missouri","US",2020-03-27,666
"Montana","US",2020-03-27,109
"Nebraska","US",2020-03-27,82
"Nevada","US",2020-03-27,536
"New Hampshire","US",2020-03-27,158
"New Jersey","US",2020-03-27,8825
"New Mexico","US",2020-03-27,136
"New York","US",2020-03-27,44876
"North Carolina","US",2020-03-27,887
"North Dakota","US",2020-03-27,68
"Ohio","US",2020-03-27,1137
"Oklahoma","US",2020-03-27,322
"Oregon","US",2020-03-27,416
"Pennsylvania","US",2020-03-27,2345
"Rhode Island","US",2020-03-27,203
"South Carolina","US",2020-03-27,542
"South Dakota","US",2020-03-27,58
"Tennessee","US",2020-03-27,1318
"Texas","US",2020-03-27,1937
"Utah","US",2020-03-27,472
"Vermont","US",2020-03-27,184
"Virginia","US",2020-03-27,607
"Washington","US",2020-03-27,3477
"West Virginia","US",2020-03-27,76
"Wisconsin","US",2020-03-27,926
"Wyoming","US",2020-03-27,70
"Diamond Princess","US",2020-03-27,49
"Grand Princess","US",2020-03-27,28
"American Samoa","US",2020-03-28,0
"Guam","US",2020-03-28,55
"Northern Mariana Islands","US",2020-03-28,0
"Puerto Rico","US",2020-03-28,100
"Virgin Islands","US",2020-03-28,22
"Alabama","US",2020-03-28,694
"Alaska","US",2020-03-28,85
"Arizona","US",2020-03-28,773
"Arkansas","US",2020-03-28,409
"California","US",2020-03-28,5095
"Colorado","US",2020-03-28,1740
"Connecticut","US",2020-03-28,1524
"Delaware","US",2020-03-28,214
"District of Columbia","US",2020-03-28,304
"Florida","US",2020-03-28,3763
"Georgia","US",2020-03-28,2366
"Hawaii","US",2020-03-28,149
"Idaho","US",2020-03-28,234
"Illinois","US",2020-03-28,3491
"Indiana","US",2020-03-28,1233
"Iowa","US",2020-03-28,298
"Kansas","US",2020-03-28,266
"Kentucky","US",2020-03-28,380
"Louisiana","US",2020-03-28,3315
"Maine","US",2020-03-28,211
"Maryland","US",2020-03-28,995
"Massachusetts","US",2020-03-28,4257
"Michigan","US",2020-03-28,4650
"Minnesota","US",2020-03-28,441
"Mississippi","US",2020-03-28,663
"Missouri","US",2020-03-28,836
"Montana","US",2020-03-28,129
"Nebraska","US",2020-03-28,96
"Nevada","US",2020-03-28,626
"New Hampshire","US",2020-03-28,187
"New Jersey","US",2020-03-28,11124
"New Mexico","US",2020-03-28,208
"New York","US",2020-03-28,52410
"North Carolina","US",2020-03-28,1020
"North Dakota","US",2020-03-28,94
"Ohio","US",2020-03-28,1406
"Oklahoma","US",2020-03-28,377
"Oregon","US",2020-03-28,479
"Pennsylvania","US",2020-03-28,2845
"Rhode Island","US",2020-03-28,239
"South Carolina","US",2020-03-28,660
"South Dakota","US",2020-03-28,68
"Tennessee","US",2020-03-28,1511
"Texas","US",2020-03-28,2455
"Utah","US",2020-03-28,602
"Vermont","US",2020-03-28,211
"Virginia","US",2020-03-28,740
"Washington","US",2020-03-28,4030
"West Virginia","US",2020-03-28,96
"Wisconsin","US",2020-03-28,1055
"Wyoming","US",2020-03-28,82
"Diamond Princess","US",2020-03-28,49
"Grand Princess","US",2020-03-28,103
"American Samoa","US",2020-03-29,0
"Guam","US",2020-03-29,56
"Northern Mariana Islands","US",2020-03-29,0
"Puerto Rico","US",2020-03-29,127
"Virgin Islands","US",2020-03-29,23
"Alabama","US",2020-03-29,825
"Alaska","US",2020-03-29,102
"Arizona","US",2020-03-29,919
"Arkansas","US",2020-03-29,426
"California","US",2020-03-29,5852
"Colorado","US",2020-03-29,2307
"Connecticut","US",2020-03-29,1993
"Delaware","US",2020-03-29,232
"District of Columbia","US",2020-03-29,342
"Florida","US",2020-03-29,4246
"Georgia","US",2020-03-29,2651
"Hawaii","US",2020-03-29,149
"Idaho","US",2020-03-29,281
"Illinois","US",2020-03-29,4596
"Indiana","US",2020-03-29,1513
"Iowa","US",2020-03-29,336
"Kansas","US",2020-03-29,330
"Kentucky","US",2020-03-29,438
"Louisiana","US",2020-03-29,3540
"Maine","US",2020-03-29,253
"Maryland","US",2020-03-29,1239
"Massachusetts","US",2020-03-29,4955
"Michigan","US",2020-03-29,5488
"Minnesota","US",2020-03-29,503
"Mississippi","US",2020-03-29,759
"Missouri","US",2020-03-29,915
"Montana","US",2020-03-29,154
"Nebraska","US",2020-03-29,108
"Nevada","US",2020-03-29,920
"New Hampshire","US",2020-03-29,214
"New Jersey","US",2020-03-29,13386
"New Mexico","US",2020-03-29,237
"New York","US",2020-03-29,59648
"North Carolina","US",2020-03-29,1191
"North Dakota","US",2020-03-29,98
"Ohio","US",2020-03-29,1653
"Oklahoma","US",2020-03-29,429
"Oregon","US",2020-03-29,548
"Pennsylvania","US",2020-03-29,3432
"Rhode Island","US",2020-03-29,294
"South Carolina","US",2020-03-29,774
"South Dakota","US",2020-03-29,90
"Tennessee","US",2020-03-29,1720
"Texas","US",2020-03-29,2792
"Utah","US",2020-03-29,720
"Vermont","US",2020-03-29,235
"Virginia","US",2020-03-29,890
"Washington","US",2020-03-29,4465
"West Virginia","US",2020-03-29,113
"Wisconsin","US",2020-03-29,1164
"Wyoming","US",2020-03-29,86
"Diamond Princess","US",2020-03-29,49
"Grand Princess","US",2020-03-29,103
"American Samoa","US",2020-03-30,0
"Guam","US",2020-03-30,58
"Northern Mariana Islands","US",2020-03-30,0
"Puerto Rico","US",2020-03-30,174
